id,own,competing2,competing3,borrowertype,accepted,default,profit
137782,.046138123,.48640627,.02,2,0,0,
137783,,,,0,0,1,
137784,,,.334225,0,0,0,
137785,.42815763,.3282432,,0,0,0,
137786,.17741959,.19101235,.13645202,3,0,0,
137787,.90006536,.20072047,.23502357,0,0,0,
137788,.42046878,.20918362,.56170213,0,0,0,
137789,.090373218,.095270127,.039323442,0,0,0,
137790,.062635995,,.19651867,2,1,0,626.35992
137791,,.16427632,,3,0,0,
137792,.087802887,,.1767108,0,1,0,878.02887
137793,.76224798,.19101235,.17798865,2,0,0,
137794,.049336273,.04023638,.18755177,0,0,0,
137795,.1497281,.12440656,.18786991,0,0,0,
137796,,,.121,0,0,1,
137797,.079569578,.07,.42138842,0,0,0,
137798,.45840868,,.29120001,0,0,1,
137799,,.13987562,,0,0,1,
137800,,,.41299891,1,0,1,
137801,.41366291,.40606663,,0,0,0,
137802,.082440354,,.068140179,3,0,0,
137803,.29752898,,.13234706,0,0,0,
137804,.48413581,.42230761,.29712981,0,0,0,
137805,.32579589,.14381899,.22137874,1,0,0,
137806,.43399346,,.124,1,0,0,
137807,.11153582,.059999999,.07976415,0,0,0,
137808,.45840868,.22111136,.16159999,1,0,0,
137809,.050000001,.02,.090000004,0,0,0,
137810,.13197088,.059999999,.10723498,0,0,0,
137811,,,,0,0,0,
137812,,,.50007498,1,0,0,
137813,.42291722,.13,.1427,0,0,0,
137814,.82286036,,,3,1,0,8228.6035
137815,,.48674566,,1,0,0,
137816,.083018929,.11778443,.1595615,0,1,0,830.18927
137817,.10479132,,.15378742,0,1,0,1047.9132
137818,.47328883,.34291998,.18215321,0,0,0,
137819,.70953667,.4485639,,3,0,0,
137820,,,.36755455,0,0,0,
137821,.20065342,.1194289,.11,0,0,0,
137822,.35272327,,,3,1,1,-10000
137823,.052459352,.02,.041999999,0,0,0,
137824,.48563805,,.32415414,0,0,0,
137825,,.39539534,,0,0,0,
137826,,.50237876,.29858315,2,0,0,
137827,.1156422,.07,.068000004,0,0,1,
137828,.06893599,.050000001,.0065846504,0,0,0,
137829,.72116756,,,3,1,0,7211.6758
137830,,.44422472,,0,0,0,
137831,.084801584,,1.0096700e-06,0,0,0,
137832,.36825085,,.11,0,0,0,
137833,.15441647,.13440812,.2726706,0,0,0,
137834,.42090267,,.12417722,2,0,0,
137835,.41737327,.31691486,,2,0,0,
137836,.41796142,,,0,1,0,4179.6143
137837,.47770748,,.25986204,0,0,1,
137838,.66004419,.2910305,.28555423,3,0,0,
137839,.49972409,.45168433,.40943885,0,0,0,
137840,,.31031054,,0,0,0,
137841,,.43461543,,0,0,0,
137842,.65356678,.5202657,,0,0,1,
137843,.29070675,,.22856285,0,0,1,
137844,.40082848,,.17737406,0,0,0,
137845,,.43336138,.65430069,2,0,1,
137846,.38951233,.50669968,,0,1,0,3895.1233
137847,.21321487,.14,.25044978,1,0,0,
137848,.50541675,.55929077,,0,1,0,5054.1675
137849,,.30943394,,0,0,1,
137850,.50728488,,,0,1,0,5072.8486
137851,.28396061,.1171797,.17085291,1,0,0,
137852,,.37340635,,0,0,0,
137853,,,.46919999,0,0,0,
137854,.036675978,.062737852,.079000004,0,1,0,366.7598
137855,.31546623,,.067000002,2,0,0,
137856,.20041966,.24033274,.20730001,3,0,0,
137857,,,,0,0,0,
137858,.2638554,.20999999,.30526575,0,0,0,
137859,,.11,.17610732,0,0,1,
137860,,,,0,0,0,
137861,.10679784,.095270127,.077049017,0,0,0,
137862,,,.26324788,2,0,0,
137863,.11530221,.052071434,,0,0,0,
137864,.099847339,,.14735088,0,1,0,998.47339
137865,.17137705,,.1360413,3,0,0,
137866,,.15495789,.54547888,1,0,0,
137867,.034784403,.21608301,.090000004,0,1,1,-10000
137868,.13875748,.059999079,.14278921,2,0,0,
137869,,,,1,0,1,
137870,.22132479,.24234575,,0,1,0,2213.2478
137871,,,,0,0,0,
137872,.7376104,,,0,1,0,7376.104
137873,.18805265,.13357182,.2448957,0,0,1,
137874,.52382725,.27739292,.3398,0,0,1,
137875,,,,0,0,1,
137876,,.41582999,,2,0,0,
137877,.5763948,.33058983,.22768621,2,0,0,
137878,.45869184,.452149,.50504231,3,0,1,
137879,,.79725093,.44580001,1,0,1,
137880,.55743402,.17495669,,3,0,0,
137881,,.27200127,.32981551,0,0,0,
137882,.58545423,.36823025,,2,0,0,
137883,,.53231049,.44639999,0,0,1,
137884,.39748278,.27429512,,2,0,0,
137885,.10460449,.43852824,.2506285,0,1,0,1046.0449
137886,.6632871,.27052581,,0,0,0,
137887,.61132967,.26231694,,0,0,1,
137888,.5443399,,.39173725,0,0,0,
137889,.56726283,.6320895,.18870001,0,0,0,
137890,.088411048,,.15117474,0,1,0,884.11047
137891,,,,2,0,0,
137892,.23034951,.16274512,.19132486,3,0,0,
137893,.092342585,,.082000002,0,0,0,
137894,.063731804,.0099999998,.099699996,0,0,0,
137895,.17389967,.16413283,.19372261,0,0,0,
137896,.62704533,.67725575,.50105226,0,0,0,
137897,,.53231049,.46052703,0,0,0,
137898,.35125983,.18255362,.15948692,0,0,0,
137899,.11873519,.059999999,.078865297,0,0,0,
137900,,.13895009,.5772872,0,0,0,
137901,.14611375,.047060773,.1318364,2,0,0,
137902,.24610986,.32189977,.11353593,0,0,0,
137903,.49250188,,,0,1,0,4925.019
137904,.35827738,.21022476,.26748577,1,0,0,
137905,.10939877,.1171797,.17452522,0,1,0,1093.9878
137906,.89111209,.2333072,.54475063,3,0,1,
137907,.5507046,.6320895,.27378017,0,0,0,
137908,,,.4408063,3,0,1,
137909,.5871169,.43286765,,0,0,0,
137910,.68410116,.2143005,.15979999,2,0,0,
137911,.26425424,.1171797,.22962916,2,0,0,
137912,.15769002,,.10887973,0,0,0,
137913,.11757942,,.077111952,2,0,0,
137914,.8262257,.762546,.25642318,0,0,0,
137915,.29971793,.28642029,,0,0,1,
137916,,.10019003,,3,0,0,
137917,.11636206,.11593168,.1183,3,0,0,
137918,.15213941,.53493607,.1538,0,1,0,1521.394
137919,.52201843,.35103047,,0,0,0,
137920,.50234884,.58874249,.23303002,0,0,0,
137921,,.44983935,,0,0,1,
137922,.67782849,,,0,1,0,6778.2847
137923,.29825133,.1171797,.18607271,0,0,0,
137924,,,,0,0,1,
137925,.1001512,.15774247,.07359159,0,0,0,
137926,,.17513452,,0,0,1,
137927,.079199448,.059383761,.22229999,0,0,0,
137928,,.075292453,.61359477,3,0,0,
137929,,.17798594,.23607258,0,0,0,
137930,.6627714,.18422565,.45826763,0,0,0,
137931,.98577952,.23369993,,0,0,0,
137932,.62373412,.20999999,.27419275,0,0,0,
137933,.48620594,.37037638,.24519999,2,0,0,
137934,.18047452,.20999999,.15407537,0,0,0,
137935,.44434059,.1785991,.1565,0,0,0,
137936,.048838399,.17506664,.012168913,2,0,0,
137937,.30759877,.90122211,.31272504,1,1,1,-10000
137938,.087304391,.0099999998,.044697452,1,0,0,
137939,,,,0,0,1,
137940,.34689108,.29002914,.30822888,0,0,0,
137941,.026842788,.014808871,.090000004,0,0,0,
137942,.25318253,.1171797,.116,1,0,0,
137943,,.69329017,.23305017,0,0,0,
137944,,.32244796,.27884066,3,0,0,
137945,.99780047,,.30000839,1,0,1,
137946,.1086928,,.13680001,0,1,0,1086.928
137947,,,.40854925,2,0,1,
137948,.4683823,.27260023,,0,0,1,
137949,,.48674566,,0,0,0,
137950,,.4695521,.28359342,2,0,0,
137951,.20760402,.11964504,,3,0,0,
137952,.98489136,.42230761,.3831,1,0,0,
137953,.25814018,,.24088404,0,0,0,
137954,.25597408,.16511773,,1,0,1,
137955,.18172781,,.14937575,0,0,0,
137956,.12317548,.079999998,.18269999,0,0,0,
137957,.90015864,,.1846,0,0,1,
137958,,,.38433394,0,0,1,
137959,,.22100742,.26824236,3,0,1,
137960,.20062673,,.17424217,1,0,0,
137961,.19211619,.14381899,.1946,0,0,0,
137962,.67273891,.45970482,,0,0,0,
137963,.028956937,.20913222,.044180088,2,1,0,289.56937
137964,.65550923,,,0,1,0,6555.0923
137965,,.19657709,,0,0,0,
137966,.10592417,,.24126506,1,1,0,1059.2417
137967,.31010449,.34279239,.20730829,0,0,0,
137968,.79884535,,,2,1,0,7988.4536
137969,.14539458,.059999999,.24456745,0,0,0,
137970,.34702075,.18775506,.29404306,0,0,0,
137971,.13730963,.090999946,.081348933,0,0,0,
137972,.061671466,.22415741,.0030117009,1,0,0,
137973,,,,0,0,0,
137974,,.69578654,.38449728,0,0,1,
137975,.35987258,.14987236,.21442479,0,0,0,
137976,.59623951,.17757994,,0,0,0,
137977,.73718011,.12692307,,0,0,0,
137978,.61391175,.25233614,,0,0,0,
137979,.92511052,.16274512,.26789999,0,0,0,
137980,.54521376,.53231049,.18202987,0,0,0,
137981,.11514482,.048518892,.12599489,0,0,0,
137982,.24789357,.7952683,.326276,0,1,0,2478.9358
137983,.28828874,.062231664,.19886008,3,0,0,
137984,.11498328,,.17680834,0,1,0,1149.8329
137985,.18516819,.20999999,.17641799,0,0,0,
137986,.39814398,.10442077,,0,0,1,
137987,,.096867226,,0,0,0,
137988,.98470145,,.068999998,3,0,0,
137989,,.40606663,,0,0,0,
137990,.26134145,.79054368,.18704368,3,0,0,
137991,.47775778,.15817633,.24830925,0,0,0,
137992,,,,0,0,0,
137993,.55338335,.29601306,.119,0,0,0,
137994,.36960503,.20999999,.081347935,0,0,0,
137995,.029379409,.2622844,.046288311,0,1,0,293.7941
137996,.089974068,.065187037,.21062709,2,0,0,
137997,.53428465,,,0,1,0,5342.8467
137998,,.22919028,.40175802,2,0,1,
137999,,.12682699,,0,0,1,
138000,,,,0,0,0,
138001,.072130814,.02,.104,2,0,0,
138002,.8199802,.51424253,.47277579,0,0,1,
138003,.23608163,.12966068,,2,0,0,
138004,.36834222,.18254146,.15090001,0,0,0,
138005,,.047318067,.31959999,0,0,0,
138006,.26526591,.14,.51491261,0,0,0,
138007,.082938373,.036224775,.088,0,0,0,
138008,.60224819,.64784831,.56455541,0,0,0,
138009,.2077103,,.22322482,0,1,0,2077.103
138010,.41101292,,.1712468,0,0,0,
138011,.47358385,.18000001,,0,0,0,
138012,,.42230761,.87410802,0,0,1,
138013,.4827297,.33668178,.33191642,0,0,0,
138014,.43919283,.53174096,.1226,0,0,0,
138015,,,,0,0,0,
138016,.5214631,.11,,1,0,0,
138017,.49037987,,.20029999,2,0,1,
138018,.11778246,.085101955,.033089433,3,0,0,
138019,.29239514,.4591625,.19326662,0,0,0,
138020,.19463727,,.26911554,3,1,0,1946.3727
138021,.045256026,.17213178,.0010677493,0,0,0,
138022,,.68783772,,0,0,0,
138023,.16331762,.19099051,.18194264,2,1,0,1633.1761
138024,.16514023,.059999999,,0,0,0,
138025,.67759979,,.25760001,0,0,0,
138026,.034710061,,.0051713856,0,0,0,
138027,.40630892,,.29553047,1,0,0,
138028,,,,1,0,0,
138029,.098996758,.24412912,.13177894,0,1,0,989.96759
138030,,.2939758,,0,0,0,
138031,.51794207,,.22835588,2,0,0,
138032,.091267638,.059999999,.15362458,0,0,0,
138033,.27115718,,.1235,0,0,1,
138034,.67611176,.50393873,.66845864,3,0,1,
138035,,.70046526,.60992944,2,0,1,
138036,.49235815,,.1023,0,0,0,
138037,.10157119,,.3340742,0,1,0,1015.712
138038,.28809184,.14381899,,1,0,0,
138039,.37186694,,.28053209,1,0,1,
138040,,,,0,0,0,
138041,,,.48280001,0,0,1,
138042,.12467012,.3028065,.067301705,0,0,0,
138043,.84050649,.32193652,,2,0,0,
138044,.47139797,,.21816407,2,0,0,
138045,.067834064,,.16320001,1,1,0,678.34064
138046,.67463827,.29261684,.18564065,3,0,0,
138047,.080227479,.062737852,.0030087014,0,0,0,
138048,.29301298,.23425637,.2746,3,0,0,
138049,.69253939,.50348836,.39543149,1,0,1,
138050,,,.64763451,1,0,0,
138051,.25708678,.14381899,.113,0,0,0,
138052,,.31032526,.28501478,1,0,0,
138053,.55732203,.15501194,,1,0,0,
138054,.45516589,,,0,1,0,4551.6587
138055,.74529332,.071347468,.21789999,1,0,1,
138056,,.30943394,.54949003,3,0,0,
138057,.12804662,.31029874,.13680001,2,1,0,1280.4662
138058,.16052468,.11,,3,0,0,
138059,.88843656,.40606663,.24539369,2,0,0,
138060,.079625338,,.028445046,0,0,0,
138061,.25610635,,.23743655,2,0,0,
138062,.27996898,.22236954,,0,0,0,
138063,.18943733,.41538456,.2428,0,1,0,1894.3733
138064,.82351965,.19918834,.38480818,0,0,0,
138065,.15927346,.16559145,.13966794,0,0,0,
138066,.050000001,.31025136,.1,3,1,0,500
138067,,,.18078965,0,0,0,
138068,,,,0,0,1,
138069,.63114572,.33500719,,0,0,0,
138070,.87159526,.4307285,.125,0,0,1,
138071,.88650304,.29025516,,3,0,0,
138072,.89326924,,.3364,0,0,0,
138073,.056274947,.029999999,.021838734,0,0,0,
138074,.31634906,,.2106,3,0,0,
138075,.19805533,,.2357,0,1,1,-10000
138076,.90408593,.2577922,.37020424,0,0,0,
138077,.24466676,.22341587,.13468239,0,0,0,
138078,.80145133,.29025516,.34101298,2,0,0,
138079,.81954873,.11492711,.15690292,0,0,0,
138080,.45840868,.16084655,.29896754,0,0,1,
138081,.9390372,.40606663,,0,0,0,
138082,.7837553,.46424457,.28746217,0,0,0,
138083,.33996028,.1171797,.12325688,1,0,1,
138084,.31242919,.18976158,,0,0,0,
138085,,,.68449509,0,0,0,
138086,.70804286,,,1,1,1,-10000
138087,.29572457,.22,.2114466,1,0,0,
138088,.49832439,.25476077,.1786,1,0,0,
138089,.59147054,.11801495,.40069479,2,0,1,
138090,.55393153,,,0,1,0,5539.3154
138091,,.42230761,.54954314,0,0,1,
138092,.37465388,.18304573,,0,0,0,
138093,.11594462,,.034267817,0,0,0,
138094,,,,1,0,1,
138095,.085462399,.1171797,.13166301,0,1,0,854.62396
138096,,.22845998,.2236,3,0,1,
138097,.32533884,.44031283,.19869916,0,0,0,
138098,,.095311604,,0,0,0,
138099,.54588896,.4888646,,2,0,0,
138100,,.21037917,.45445618,1,0,1,
138101,.89935237,.24852154,,0,0,0,
138102,.19793923,.16721727,.23732612,0,0,0,
138103,.3055822,.056653526,.12050824,0,0,0,
138104,.43338805,.26011252,.18829565,3,0,0,
138105,,.31927869,,3,0,0,
138106,.10193739,.095270127,.11051411,3,0,0,
138107,.18768044,.78423709,.093999997,0,0,0,
138108,.22460924,.056725297,.125,0,0,0,
138109,.87180007,,.16148533,0,0,0,
138110,,.38259235,.27807739,1,0,0,
138111,,.17988254,,0,0,1,
138112,.80550814,.19101235,.13200881,0,0,0,
138113,.32461923,.16274512,.21370621,1,0,0,
138114,.12694451,,.082999997,0,0,0,
138115,.31558236,.26609495,.22696191,0,0,1,
138116,,.31032506,,0,0,0,
138117,.060921781,.0506307,.049428582,0,0,0,
138118,.82853496,.1647608,.43159163,0,0,0,
138119,.38680229,.11673237,.19978558,0,0,1,
138120,.24479936,,.31059402,0,1,0,2447.9937
138121,,,.55942011,0,0,0,
138122,.30064604,,,0,1,0,3006.4604
138123,.21736437,.12735562,.113,0,0,0,
138124,.13269965,.059999999,.031556662,2,0,0,
138125,.29240328,.23779579,.26735193,0,0,0,
138126,.48179597,,.26522544,1,0,0,
138127,.19365031,,.16689999,0,0,0,
138128,.042665452,.062737852,.079599999,1,1,0,426.65451
138129,.86661327,.19512759,.53192562,0,0,0,
138130,.21842672,,.16599999,3,0,0,
138131,.73640686,.28145996,,0,0,0,
138132,.59231073,,.27880001,0,0,0,
138133,.55177516,,.25505197,0,0,0,
138134,.095798232,.22845483,.126,0,1,0,957.9823
138135,.86638981,.37193269,.197,3,0,0,
138136,,.45076117,,0,0,1,
138137,.31551135,.30259535,.36722434,3,0,0,
138138,,.63308328,,0,0,0,
138139,.050000001,.20110774,6.5814021e-13,0,0,0,
138140,.31630874,,.36355299,0,1,0,3163.0874
138141,.19166346,,,1,1,0,1916.6346
138142,.88863438,.33257252,.17196059,0,0,0,
138143,.097439028,.12067041,.081,0,0,0,
138144,.7527855,.49999994,.58147871,0,0,0,
138145,.22759855,.11,,1,0,0,
138146,.86747509,.21956554,.26491344,0,0,1,
138147,,.42230761,,0,0,0,
138148,.10629328,.041441467,.074100003,1,0,0,
138149,.53282106,.29582232,.24590001,0,0,0,
138150,.27765092,,.28841886,0,1,0,2776.5093
138151,.14370315,.14,.18209495,0,0,0,
138152,.75716555,.20999999,,0,0,0,
138153,.19560333,.31030327,,0,1,0,1956.0332
138154,.23833518,,,0,1,1,-10000
138155,,.24083392,.36516479,0,0,0,
138156,.81460792,.28921774,,1,0,0,
138157,.55372298,.22,,0,0,0,
138158,.92400122,.07978902,.29730001,0,0,1,
138159,,.10341913,,0,0,1,
138160,.28070047,,.11726975,0,0,0,
138161,,,,0,0,0,
138162,,,,3,0,0,
138163,.34343225,.12414762,.1666,1,0,0,
138164,.074672095,.046815582,.074500002,2,0,0,
138165,,.061659649,.35569838,0,0,1,
138166,.1813651,,.18233363,0,1,0,1813.651
138167,.64356482,.50210029,.29280001,0,0,1,
138168,.076226547,,.10183593,3,1,0,762.2655
138169,.87498564,.32193783,.1895,0,0,0,
138170,.68296558,.199724,,0,0,0,
138171,.24119605,.25560006,,3,1,1,-10000
138172,.091297477,.26278904,.11543572,1,1,1,-10000
138173,.23459998,,.081299998,0,0,0,
138174,.070592046,.062737852,.045220695,0,0,0,
138175,,.42230761,.68654257,1,0,1,
138176,.46621194,.17128953,.31027627,0,0,0,
138177,.12841462,.85912442,.28228173,0,1,0,1284.1461
138178,.66167217,,,0,1,0,6616.7217
138179,,.39708734,.34730199,2,0,0,
138180,.44807723,,.20158476,0,0,0,
138181,.058648739,,.049991041,3,0,0,
138182,.025167169,.046014611,.10207319,1,1,0,251.67169
138183,.96219265,.29742268,,0,0,0,
138184,.096471101,.059999999,.1202687,0,0,0,
138185,,.46987081,.19949999,0,0,0,
138186,.56990194,.45118502,.42840686,2,0,0,
138187,.050000001,.3102189,.098800004,2,1,0,500
138188,.37699735,.31031957,.19812737,0,0,0,
138189,.61259812,.2125904,.41603023,0,0,1,
138190,.60247767,.33627099,.25685793,0,0,0,
138191,.39795679,.92772734,.2077,0,0,0,
138192,.072032169,.29045096,.050072271,0,0,0,
138193,.53598666,.13,,0,0,0,
138194,.30902138,.20435199,,0,0,0,
138195,.42816073,.26281244,.40483555,0,0,0,
138196,.44986129,,.34606576,0,0,1,
138197,.15174119,.53494763,.27651602,0,1,0,1517.4119
138198,,,.086000003,0,0,0,
138199,.19754957,.31030068,.10105834,1,0,0,
138200,.60338581,.2562435,.24428548,0,0,0,
138201,.96383131,.49527594,,0,0,1,
138202,,,.38967407,3,0,1,
138203,.15372884,.1807778,,0,1,0,1537.2885
138204,,,.32515851,0,0,0,
138205,.14061986,.30452839,.19902264,2,1,0,1406.1986
138206,,.1972958,,0,0,0,
138207,.70357704,,.36004749,0,0,0,
138208,.76411492,.21577117,,0,0,0,
138209,.12621729,.059999999,.127,0,0,0,
138210,,.44422472,.29465523,0,0,0,
138211,.48051184,.32927328,.33159167,0,0,0,
138212,.25399318,.14381899,.17558184,3,0,0,
138213,.23151386,.29185283,.53878659,0,1,0,2315.1387
138214,.13062534,.45526248,.1266,0,0,0,
138215,,,.4564431,2,0,0,
138216,,.46142411,.5101577,3,0,1,
138217,.76189047,.33257252,.28545836,3,0,0,
138218,.27658466,,.2437,0,0,0,
138219,,.15082149,,0,0,0,
138220,.26700702,,.35360345,1,1,0,2670.0703
138221,.25396964,.17601874,,0,0,0,
138222,,,.40206787,0,0,0,
138223,.34126213,.33257252,.21600001,2,0,0,
138224,,.31031108,.22091874,0,0,0,
138225,.87423891,.20513184,.2394,1,0,0,
138226,.091432385,.065638304,.050484151,0,0,0,
138227,.051910218,.4647378,.13743573,0,1,0,519.10217
138228,.84881026,.63308328,.26115823,0,0,1,
138229,,.27793145,,0,0,0,
138230,.71804905,.33257252,,0,0,1,
138231,,.31058306,,0,0,1,
138232,.52817953,,.19629492,2,0,0,
138233,,.29098451,.106,1,0,0,
138234,.67438376,.29605272,,0,0,1,
138235,.23101117,.19920456,.086999997,0,0,0,
138236,,.34615943,.22239999,0,0,0,
138237,,.38390362,,0,0,0,
138238,.35626969,.22,.2054,2,0,1,
138239,,.11874433,.48049712,2,0,0,
138240,.4619177,.23923461,,2,0,0,
138241,.031032979,.0099999998,.079000004,0,0,0,
138242,.24442923,.19101235,.3066071,0,0,0,
138243,.059392024,.021817867,.090000004,0,0,0,
138244,.13713236,.060699679,.18122198,3,0,0,
138245,.17721485,,.078879468,0,0,0,
138246,,.0805647,,0,0,0,
138247,.206248,.16559145,.15031591,0,0,0,
138248,,,.57516801,2,0,0,
138249,.96442288,,.31709999,0,0,0,
138250,.4009383,.1194289,.1918,0,0,0,
138251,.28655809,.68988329,.17136459,0,0,0,
138252,.47607121,.31407294,,2,0,1,
138253,,.53522575,,0,0,1,
138254,,,,0,0,0,
138255,.3118757,.095270127,.18844062,0,0,0,
138256,.89174098,.62612629,.36807835,0,0,1,
138257,.15394375,.52081621,.26951864,3,1,0,1539.4375
138258,.050000001,.02,.02,0,0,0,
138259,.22792304,.206903,.15350001,0,0,0,
138260,.12543803,.18000001,.18545541,0,1,0,1254.3804
138261,,.74781489,.55202311,0,0,1,
138262,,.32114789,,2,0,1,
138263,.29202434,.26658329,.23898031,2,0,0,
138264,.24198577,.34577471,,0,1,0,2419.8577
138265,.096423522,.08566431,.12075166,0,0,0,
138266,,.30984914,,0,0,1,
138267,,.29351589,,0,0,0,
138268,.20104356,.18632135,.27624172,1,1,0,2010.4357
138269,.78697485,.20918362,.37396911,0,0,0,
138270,,.48674566,,0,0,0,
138271,.62841046,.19827797,.34921807,1,0,0,
138272,.12709576,,,0,1,0,1270.9576
138273,.75539833,,,0,1,0,7553.9834
138274,.30932134,.75872666,.17209999,1,0,0,
138275,.26727566,.3224647,.27642879,0,1,0,2672.7566
138276,.21802841,.24772669,.17956744,0,0,0,
138277,.51789856,.19981341,,0,0,0,
138278,,.23787165,.16620822,0,0,0,
138279,.023220774,.02,.090000004,0,0,0,
138280,,.14381899,.24703662,0,0,0,
138281,,,.46754584,0,0,0,
138282,,.68237007,,3,0,0,
138283,.80972886,.26808494,,2,0,0,
138284,,.30299804,.44549999,0,0,1,
138285,,.40273619,,0,0,1,
138286,.29406318,.2,.27304807,3,0,1,
138287,,,.30746037,0,0,0,
138288,.79943687,.31407294,.31218523,0,0,1,
138289,,.27727276,,0,0,0,
138290,.43392131,.26969218,.26030001,0,0,0,
138291,.81525809,.190836,,0,0,0,
138292,.071609989,.02,.001077719,0,0,0,
138293,.92576343,.64943284,,0,0,1,
138294,,.29968897,,2,0,1,
138295,,,,3,0,0,
138296,,,,0,0,0,
138297,,.44422472,.4549,2,0,0,
138298,.15235373,,.16548906,1,1,0,1523.5374
138299,.13522168,.095270127,.16928403,0,0,0,
138300,,.90122211,,0,0,1,
138301,.85382301,,.3744455,0,0,0,
138302,.14525549,,.1181,0,0,0,
138303,.19018401,,,0,1,0,1901.8401
138304,.20431773,.71075827,.092,3,0,0,
138305,.24396744,.22054081,.32897323,0,0,0,
138306,.19654389,.17796011,,0,0,0,
138307,.649032,.27912629,,0,0,0,
138308,.80721653,.19752593,.17982604,0,0,0,
138309,.71897882,.20999999,.34668139,0,0,1,
138310,.27848628,.39441401,,0,1,0,2784.8628
138311,.54814392,.18000001,.19302268,0,0,1,
138312,,.64846915,.28765142,0,0,0,
138313,.15118212,.17058243,,3,1,0,1511.8212
138314,,.45890245,,2,0,1,
138315,.94105852,,.185808,0,0,0,
138316,.43875006,.22,.20739999,2,0,0,
138317,.036073886,.02,.045603249,0,0,0,
138318,,.54895884,.126,0,0,0,
138319,.19098395,.11,.111,0,0,0,
138320,,.19920456,.19933876,0,0,0,
138321,.050147448,,.17757347,0,1,0,501.47449
138322,,,,0,0,0,
138323,.50584602,,.32722384,0,0,0,
138324,.39751613,.23770505,.18726246,0,0,0,
138325,.13835658,.043429617,.0026859543,0,0,0,
138326,.15518917,.07,.068246767,3,0,0,
138327,.51619214,.14381899,,0,0,1,
138328,.32443655,.16274512,.113,0,0,0,
138329,.79087794,.20304088,,3,0,0,
138330,.11256398,.1171797,.028455336,0,0,0,
138331,.93470532,.45972258,,0,0,0,
138332,.80821306,.62096256,.28929999,1,0,1,
138333,.61545014,.24465649,.44885767,0,0,0,
138334,,.31031859,,0,0,0,
138335,.59049177,.25781259,.38704899,2,0,0,
138336,,.29025516,.2438,0,0,0,
138337,.66616881,,.29905117,2,0,1,
138338,.14207338,.085842282,.074348852,0,0,0,
138339,.25757089,.20508556,,3,0,0,
138340,.12726088,,.29578936,1,1,0,1272.6088
138341,,.5511812,,0,0,0,
138342,.21173695,.29189998,,1,1,0,2117.3694
138343,.32803953,.095270127,.2219,1,0,0,
138344,,.29439506,.33324072,1,0,0,
138345,.932998,,.2816,3,0,0,
138346,,,,0,0,0,
138347,.5546217,.78579044,.20123674,0,0,0,
138348,.28398192,.1306452,.24300413,0,0,1,
138349,,.22,.20730001,0,0,0,
138350,.73681903,.41538456,.43735501,0,0,0,
138351,.66744399,.19779579,,3,0,0,
138352,.068234153,.1171797,.032501735,2,0,0,
138353,.47810236,,.3453342,0,0,0,
138354,.32285583,.76050544,.37315175,0,1,0,3228.5583
138355,.071883529,.02,,1,0,0,
138356,,.63308328,.63387769,0,0,0,
138357,,.13773195,.47080001,3,0,0,
138358,,.31407294,,0,0,0,
138359,.81954873,.19089536,,3,0,0,
138360,.050000001,.02,.1453,2,0,0,
138361,.8997525,.39056247,.34539059,0,0,0,
138362,.89624238,.22468001,.44709778,3,0,0,
138363,.57273751,.1194289,.27759981,1,0,1,
138364,,,,0,0,1,
138365,.16430058,,.18234248,0,1,1,-10000
138366,.23325509,.21511716,,0,0,1,
138367,.066743143,,.099065647,3,1,0,667.43146
138368,.19338366,,.18700001,1,1,0,1933.8367
138369,,,,0,0,0,
138370,.75553244,.23736596,.152008,0,0,0,
138371,,.16359685,.37383807,1,0,0,
138372,,.44422472,.64839906,0,0,0,
138373,.20945807,.1,,0,0,0,
138374,.050000001,.02,.079999998,1,0,0,
138375,.05595161,.02,.1318157,0,0,0,
138376,.10202666,.059999999,.2145,0,0,0,
138377,.83272696,.13680252,.27059925,0,0,0,
138378,,.22,.38763535,0,0,1,
138379,.10847905,.22845483,.067128763,0,0,0,
138380,.41934812,,.32882607,0,0,0,
138381,.53335255,.13595124,,1,0,0,
138382,.061751019,.40172479,.1878245,0,1,0,617.51019
138383,.87077975,.11233252,.2157,0,0,0,
138384,.84898311,.63308328,,0,0,0,
138385,.026485976,.21237229,.043987572,1,1,0,264.85977
138386,.82020611,.60043359,.31735942,0,0,1,
138387,,.29996452,.45068792,0,0,1,
138388,.19884978,.76044685,.2189,0,1,0,1988.4978
138389,.49083155,.31031325,.1728,0,0,0,
138390,,.50192326,,0,0,1,
138391,.86589193,,.41515034,0,0,0,
138392,.1333366,.4259021,.0788,0,0,0,
138393,.16013783,.07,.11990473,0,0,0,
138394,.16331123,.33888814,.14296526,0,0,0,
138395,.26407844,.18368448,,0,0,0,
138396,.27031031,.19949502,.23425017,0,0,0,
138397,.88465649,.9692167,,0,1,0,8846.5645
138398,,.29589984,.17893574,2,0,0,
138399,,,.33649999,0,0,1,
138400,.7647047,.63308328,,3,0,1,
138401,,.40054229,.56361282,0,0,0,
138402,.74111629,.090473138,.26859978,0,0,0,
138403,.62347597,.22894694,.089000002,2,0,1,
138404,.0600316,.085101955,.18520001,1,1,0,600.31598
138405,.29708558,.16559145,.16497403,0,0,0,
138406,,,,0,0,0,
138407,,.281849,.44859999,0,0,1,
138408,,,,0,0,0,
138409,.20202555,.20999999,.1878214,0,0,0,
138410,.20371477,.19920456,.24996588,0,0,0,
