id,sex,employment,marital,income,social1
145518,0,student,1,0,.49277541
145519,0,employed,1,25836,.27151015
145520,1,unemployed,1,9099,.90809906
145521,1,student,0,7575,.12877145
145522,1,employed,0,8488,.85679489
145523,1,employed,0,16276,.67485493
145524,0,employed,0,14044,.30921209
145525,1,employed,1,15402,.42534408
145526,1,employed,1,9490,0
145527,0,employed,1,15243,0
145528,1,employed,1,7059,0
145529,1,employed,1,175468,.083498664
145530,0,employed,0,17748,.49835962
145531,1,employed,0,11222,.76220298
145532,1,student,0,0,.14301363
145533,1,retired,0,4440,.32411864
145534,0,employed,0,49621,0
145535,1,employed,0,11998,0
145536,0,employed,0,8084,0
145537,0,unemployed,0,46446,.56117266
145538,1,employed,1,22115,.75666195
145539,1,unemployed,1,5603,.58119553
145540,1,employed,1,9879,.69266546
145541,1,employed,1,7448,.31587172
145542,0,retired,1,6636,.030576099
145543,1,employed,1,7352,.59177017
145544,0,employed,1,6299,0
145545,1,employed,1,11710,0
145546,1,employed,1,21110,.80326676
145547,1,employed,1,6727,0
145548,1,employed,0,23605,.56606066
145549,1,retired,0,7499,.17103919
145550,1,unemployed,0,0,0
145551,1,unemployed,1,12574,.50470108
145552,1,employed,1,48589,.14496291
145553,1,employed,1,7128,0
145554,0,employed,0,13576,0
145555,0,employed,1,38048,.18322669
145556,1,employed,1,10660,.64409435
145557,1,employed,1,25028,.61784315
145558,0,student,0,27045,.88245821
145559,1,unemployed,0,0,.59957987
145560,1,employed,1,10318,.81433314
145561,1,employed,1,10600,.76659465
145562,1,unemployed,0,0,.63984174
145563,1,employed,1,21123,.12856062
145564,1,employed,1,6278,.9128983
145565,1,employed,0,17672,.58844554
145566,1,retired,0,12619,0
145567,1,student,0,0,.62859672
145568,1,employed,1,7050,.26496178
145569,1,student,0,0,.69483918
145570,1,student,0,8859,.45207825
145571,0,student,0,0,.78212881
145572,0,employed,1,33312,.44488546
145573,0,employed,1,4890,0
145574,1,employed,1,7732,.69592243
145575,1,student,0,0,.97730339
145576,0,employed,1,5872,.56770808
145577,0,employed,1,10555,.63953233
145578,1,student,1,0,.86808455
145579,1,employed,1,10289,0
145580,1,employed,1,10642,.58580297
145581,1,employed,0,18956,.21232946
145582,1,employed,1,11572,0
145583,1,retired,1,9145,.093962803
145584,1,employed,1,39668,.58846045
145585,1,employed,0,11552,0
145586,0,employed,1,6977,.38389978
145587,1,employed,1,79970,.97702551
145588,1,employed,1,16303,.67563713
145589,0,unemployed,1,0,.67002821
145590,0,employed,1,32662,.74176252
145591,0,employed,1,25215,0
145592,1,unemployed,1,0,.93131894
145593,0,employed,0,17419,.79210979
145594,1,employed,1,10522,.5374313
145595,1,employed,0,10712,0
145596,1,employed,1,11228,.52162117
145597,1,employed,1,10813,.83426887
145598,1,unemployed,1,0,.50458115
145599,1,retired,0,12903,.30530488
145600,1,unemployed,1,7602,.44999796
145601,1,employed,1,15619,0
145602,1,employed,0,39198,.043275367
145603,1,student,0,16023,.87991583
145604,1,employed,1,23255,.6584366
145605,1,unemployed,1,0,0
145606,1,employed,1,5535,.16184025
145607,1,employed,1,27837,.5942927
145608,0,employed,0,6386,.57754844
145609,0,employed,0,46763,0
145610,1,employed,0,14155,.95887733
145611,1,retired,1,15344,.36138037
145612,1,employed,1,7997,.65719736
145613,0,employed,1,4494,.5241217
145614,1,employed,1,7294,.6350292
145615,0,employed,1,26007,.97195232
145616,1,student,0,0,.37801698
145617,1,employed,1,8871,0
145618,1,employed,0,10460,.68025428
145619,0,employed,0,9634,.13500516
145620,1,unemployed,1,0,.52934921
145621,1,employed,0,8792,.94431967
145622,0,employed,1,44370,.7988072
145623,0,retired,0,3714,.17049226
145624,1,student,0,8399,.91057247
145625,1,student,0,5266,.82250255
145626,1,retired,1,2006,.22707029
145627,1,employed,1,23369,.75668275
145628,1,unemployed,0,4051,.39847264
145629,0,employed,1,13803,.64541322
145630,0,unemployed,0,0,0
145631,0,employed,1,6243,.53496134
145632,0,employed,1,14291,.73966861
145633,0,employed,0,13045,.22202732
145634,1,employed,0,7062,.19150646
145635,1,employed,0,18535,.46787456
145636,1,employed,0,14356,0
145637,1,retired,1,21669,.18969673
145638,1,student,0,0,.32723379
145639,0,employed,1,5343,0
145640,1,employed,0,30224,.59332931
145641,1,student,0,0,.20613892
145642,1,employed,0,12886,.44168362
145643,1,employed,1,69159,.68290901
145644,1,employed,1,21966,.26605129
145645,0,employed,1,32979,0
145646,1,employed,1,8635,.5695278
145647,1,retired,1,5769,0
145648,1,employed,1,1000000,.28563225
145649,1,student,0,23018,.8852092
145650,0,retired,0,5910,.27881274
145651,0,retired,1,40864,0
145652,1,student,0,0,.68094409
145653,1,employed,1,12192,.57307106
145654,1,retired,0,6767,.28961307
145655,1,employed,1,10480,.58889782
145656,1,student,0,0,.92173404
145657,1,employed,1,26089,0
145658,1,employed,1,6080,.61251205
145659,1,employed,1,10322,.24868403
145660,0,student,1,0,.83859122
145661,0,employed,1,12466,0
145662,1,employed,0,13976,.58124346
145663,1,student,0,5013,.87326348
145664,1,employed,1,12000,0
145665,0,retired,1,9965,0
145666,0,employed,1,8496,.24702786
145667,1,employed,0,27487,.62492359
145668,0,employed,0,7247,.10744939
145669,0,employed,1,6883,0
145670,1,employed,1,22325,.17060807
145671,1,employed,0,14899,.79525816
145672,1,employed,1,8850,0
145673,1,employed,1,22080,0
145674,0,student,0,0,.0080177784
145675,1,retired,1,11153,.12646633
145676,1,retired,0,4690,.31528229
145677,1,employed,0,8385,.60066986
145678,0,employed,1,15977,.55880618
145679,1,employed,1,15045,.57223439
145680,1,employed,1,53842,.80509436
145681,1,employed,1,9568,0
145682,1,employed,1,10469,.14187028
145683,0,employed,1,6852,.51088136
145684,0,employed,1,18223,0
145685,1,employed,1,19658,0
145686,1,employed,1,11242,.51209188
145687,1,unemployed,0,0,.78486753
145688,1,retired,1,5711,.21322362
145689,1,unemployed,0,0,.43093193
145690,1,unemployed,0,6934,.28331593
145691,1,unemployed,0,0,0
145692,1,retired,1,8061,.24384305
145693,0,student,0,32385,.69382173
145694,1,employed,1,8850,.49073386
145695,0,employed,0,99624,.37841225
145696,1,student,0,0,.93700302
145697,1,employed,1,7140,.7529465
145698,1,employed,0,5759,0
145699,1,employed,1,15072,.40489843
145700,0,student,0,0,.64954585
145701,1,employed,1,14595,.25592342
145702,1,employed,1,141575,.42237869
145703,1,unemployed,0,0,0
145704,1,unemployed,1,8232,.5757578
145705,0,employed,1,8086,.66913062
145706,1,student,0,4774,.91239029
145707,1,employed,1,10417,.66315645
145708,1,employed,1,6979,.52355933
145709,0,student,0,0,0
145710,1,unemployed,1,0,.74148959
145711,1,employed,1,39300,0
145712,1,employed,0,13020,0
145713,1,employed,1,5762,.50034511
145714,1,employed,1,13689,.8063218
145715,1,employed,1,273370,.63326317
145716,1,employed,1,20787,.48709422
145717,1,employed,1,9316,.53513056
145718,1,employed,1,9498,.56609672
145719,1,retired,0,6615,.39725828
145720,0,unemployed,1,19040,.63442284
145721,1,employed,1,12485,.14847194
145722,1,employed,1,8187,.58096719
145723,1,employed,1,70562,0
145724,0,employed,1,12579,.64314497
145725,0,unemployed,1,31644,.80044341
145726,1,employed,0,41485,.92881584
145727,1,employed,0,17581,.77041554
145728,1,unemployed,1,0,0
145729,1,student,0,5287,.85990465
145730,0,employed,1,8619,.69574094
145731,0,unemployed,1,11626,.54893422
145732,0,employed,1,7143,.81037611
145733,1,student,0,0,.81313646
145734,1,employed,1,11908,.61258328
145735,1,employed,1,7940,.060979161
145736,1,retired,1,7845,0
145737,1,employed,0,25278,.45148084
145738,1,employed,1,21646,.055102538
145739,1,retired,1,26993,.25100869
145740,1,employed,0,11006,0
145741,1,student,0,0,.33455884
145742,0,employed,1,40370,.69755954
145743,1,employed,1,28463,.90671235
145744,1,unemployed,1,19613,.36834645
145745,1,student,0,0,.92849153
145746,1,employed,0,11039,0
145747,0,employed,1,11538,0
145748,0,unemployed,1,12118,0
145749,0,unemployed,0,0,0
145750,1,employed,1,11568,0
145751,0,employed,1,4434,0
145752,1,unemployed,1,0,.045397375
145753,1,unemployed,1,0,0
145754,1,employed,1,6777,.81006896
145755,1,employed,0,14435,0
145756,1,employed,1,58615,0
145757,1,employed,0,15563,.54195052
145758,1,employed,0,127038,.58010823
145759,1,employed,1,15269,0
145760,1,student,0,7459,.75084209
145761,1,employed,1,32796,0
145762,1,student,0,0,.95536542
145763,1,employed,1,25342,.83110982
145764,1,retired,1,1062,0
145765,1,retired,0,3968,0
145766,0,retired,1,10329,.028371368
145767,1,student,0,0,.18829474
145768,0,employed,1,15721,.70955312
145769,1,retired,0,4341,.31338936
145770,0,retired,0,4004,0
145771,1,student,0,13567,.091129467
145772,1,employed,1,52053,.78287697
145773,1,unemployed,1,17351,.76925713
145774,1,employed,1,18125,.39592341
145775,1,unemployed,1,8161,.40553668
145776,1,unemployed,1,0,.57417238
145777,0,student,0,0,0
145778,1,student,0,0,.42932445
145779,1,employed,1,32091,.70867038
145780,1,employed,1,25286,.34632546
145781,1,employed,1,14478,.75001687
145782,0,unemployed,1,0,.24482375
145783,1,employed,1,8520,.52732724
145784,1,employed,1,35111,0
145785,0,student,0,6929,.90608853
145786,1,employed,0,14086,.053942714
145787,1,employed,0,16778,.89823955
145788,0,employed,1,8458,.68740195
145789,1,unemployed,0,0,.65933335
145790,0,retired,0,9359,.075047903
145791,1,employed,1,7700,.65579766
145792,1,employed,1,8711,.51064128
145793,1,retired,0,31901,0
145794,1,student,0,0,0
145795,1,employed,1,37957,0
145796,1,employed,1,13631,.77027345
145797,0,employed,1,5219,.61644089
145798,1,employed,0,14568,.25521174
145799,1,employed,1,62648,0
145800,1,student,0,16453,.77800632
145801,0,student,0,4663,.74432546
145802,1,employed,0,32555,0
145803,1,employed,1,55883,.68003982
145804,1,student,0,0,0
145805,0,unemployed,0,0,0
145806,1,employed,1,5632,.64097571
145807,1,employed,1,12474,.68458772
145808,1,employed,0,6649,.35982823
145809,1,employed,0,8805,.43473738
145810,1,employed,1,67788,.32469308
145811,1,student,0,4481,.11196872
145812,0,employed,0,10316,.83677238
145813,1,employed,1,17730,.93296379
145814,1,employed,1,14175,.38497591
145815,1,student,0,9336,.76722306
145816,1,employed,1,9813,0
145817,1,retired,1,18530,0
145818,1,student,1,0,.5897485
145819,1,employed,0,14154,.81901717
145820,1,retired,0,7752,0
145821,0,student,0,5375,.8326602
145822,0,student,0,3615,.96398449
145823,1,student,0,0,.89070505
145824,0,employed,1,19316,0
145825,1,employed,1,18053,.50107491
145826,1,employed,1,21955,.078116909
145827,1,employed,1,5749,.90150809
145828,1,employed,1,21921,.89069676
145829,0,employed,1,15574,.76733989
145830,1,employed,1,15427,.61585033
145831,1,employed,1,5820,0
145832,1,employed,0,13890,.52774882
145833,0,retired,0,5829,0
145834,1,employed,1,37085,.9377225
145835,1,employed,0,19763,.77365768
145836,1,employed,1,11858,.6145854
145837,1,unemployed,1,5751,.82445222
145838,1,unemployed,1,14899,.038179465
145839,0,employed,1,28405,0
145840,0,unemployed,1,0,.32018182
145841,1,employed,1,7398,0
145842,1,student,0,3282,.80472267
145843,1,employed,0,8708,.79614449
145844,1,employed,1,26192,.50308335
145845,0,unemployed,1,21869,.18173768
145846,0,employed,1,5163,.96633762
145847,0,unemployed,0,19531,.8119188
145848,1,retired,0,13678,0
145849,1,employed,1,145483,.53869253
145850,0,unemployed,1,0,0
145851,1,employed,0,16217,.25824076
145852,1,employed,1,17912,.34060994
145853,0,employed,0,44069,.30463219
145854,1,employed,1,10453,0
145855,1,employed,1,17061,.60992235
145856,1,employed,0,8966,0
145857,1,retired,1,6905,.28873891
145858,1,employed,1,22290,0
145859,1,employed,1,8800,.10252184
145860,1,employed,1,13561,.40567872
145861,0,employed,0,13825,.89925694
145862,0,student,0,0,.16593048
145863,1,unemployed,1,24666,.55146933
145864,0,unemployed,1,11590,.53238988
145865,1,employed,1,18616,.8672058
145866,1,employed,1,14371,.44126752
145867,1,unemployed,0,6827,.1405568
145868,1,student,0,0,.72431827
145869,1,employed,1,27175,.43458119
145870,1,student,0,0,.84283638
145871,1,employed,1,7606,0
145872,0,student,0,0,.89213073
145873,0,employed,1,13210,.5199734
145874,1,employed,1,41900,0
145875,1,student,0,0,.99599689
145876,1,retired,1,10897,.25280949
145877,0,retired,0,19930,0
145878,1,employed,1,7213,.81381923
145879,1,employed,1,11331,.60509098
145880,1,employed,0,19509,.11957014
145881,1,employed,1,6243,.61180592
145882,0,employed,1,7019,.57437301
145883,1,student,0,5602,.96758974
145884,1,employed,0,29030,.045483977
145885,0,unemployed,1,0,.43836179
145886,0,employed,1,14485,.11172627
145887,1,employed,1,11097,.67220944
145888,1,employed,1,7871,.66680986
145889,0,retired,1,7800,.11015503
145890,1,unemployed,1,5918,.5715431
145891,1,employed,0,8544,.58453447
145892,1,student,0,0,.93963188
145893,1,student,0,0,.75086236
145894,1,unemployed,1,9656,.59734976
145895,1,employed,1,8025,.81475341
145896,0,unemployed,1,0,.54281342
145897,1,employed,1,13381,.65142006
145898,0,retired,1,7472,0
145899,1,employed,1,12552,.89370102
145900,1,employed,1,41476,0
145901,1,student,0,5794,.93624616
145902,1,employed,1,8032,.74903089
145903,0,unemployed,1,0,.54188263
145904,0,student,0,9142,.83582985
145905,1,employed,1,38087,.79326057
145906,1,employed,0,20844,0
145907,1,employed,1,14356,.024776563
145908,1,employed,1,13452,.73433173
145909,0,retired,0,11344,0
145910,1,employed,0,7846,0
145911,1,employed,1,25760,0
145912,1,unemployed,0,9592,.54949826
145913,1,employed,0,26916,.66811639
145914,0,employed,1,8084,.20993415
145915,0,employed,1,9991,0
145916,1,unemployed,1,0,0
145917,1,student,0,21764,.82135987
145918,1,student,0,0,.31376421
145919,1,employed,0,12351,0
145920,1,student,0,0,.79080755
145921,1,employed,0,45220,.90920269
145922,1,student,0,0,.85276359
145923,0,employed,0,24772,.83961302
145924,1,employed,1,8466,0
145925,1,student,0,5660,.4798227
145926,1,employed,1,55309,.31776527
145927,0,employed,1,4052,.44665906
145928,1,employed,1,6171,.62000102
145929,1,employed,1,11623,0
145930,1,retired,1,9138,0
145931,1,retired,1,13611,0
145932,1,employed,1,58706,.56581068
145933,0,employed,1,11921,.5435192
145934,1,student,0,6045,.64611417
145935,1,employed,0,50389,0
145936,0,employed,1,5424,.20465654
145937,1,student,0,0,.88872916
145938,1,retired,1,12053,0
145939,1,employed,1,5376,.33622786
145940,1,student,1,0,.96831763
145941,1,employed,1,21257,0
145942,0,employed,0,10081,.60762823
145943,0,unemployed,1,0,.18231107
145944,0,employed,1,4819,.075163484
145945,0,student,0,17686,.97321475
145946,1,employed,1,6661,0
145947,1,student,0,0,.88069725
145948,1,employed,1,15254,.095517792
145949,1,employed,1,24214,.88384616
145950,0,employed,0,16755,.57482481
145951,1,employed,1,12930,.094721101
145952,1,employed,1,29040,.27723759
145953,1,employed,1,9537,.68969738
145954,0,employed,1,14908,.3334856
145955,0,retired,1,3497,.22070098
145956,1,employed,1,21962,.75311023
145957,1,student,0,0,0
145958,0,unemployed,1,0,0
145959,1,employed,1,10474,.66524518
145960,1,employed,1,30448,.69921869
145961,0,retired,0,32379,.038675152
145962,0,employed,1,17456,0
145963,0,student,0,0,.96845812
145964,0,employed,0,12167,.462331
145965,1,student,0,0,.010166432
145966,1,employed,1,23857,.99269503
145967,0,student,0,11404,.49365407
145968,1,employed,1,33919,.24657199
145969,0,employed,1,9963,.27846774
145970,1,unemployed,1,11216,0
145971,1,employed,0,6539,.68710572
145972,0,retired,0,2770,.0037248745
145973,0,student,1,24444,.23086971
145974,1,employed,1,25647,.21594755
145975,1,employed,0,11243,.20688017
145976,0,retired,1,9288,0
145977,0,employed,0,9537,.5143612
145978,1,employed,1,23506,.60505939
145979,1,employed,1,9771,0
145980,0,employed,1,4247,.046569601
145981,0,employed,1,5178,0
145982,0,unemployed,1,0,.15110464
145983,1,employed,1,18919,.8247627
145984,1,employed,1,10749,.054503456
145985,1,employed,0,40497,.95894337
145986,1,unemployed,1,9373,.58039486
145987,1,employed,1,8289,.036842987
145988,0,unemployed,1,13694,0
145989,1,employed,0,205658,.60940599
145990,1,employed,1,132065,0
145991,1,retired,0,12370,0
145992,1,employed,0,6434,0
145993,0,student,0,0,.29200006
145994,1,employed,1,24778,.54523534
145995,1,unemployed,1,41236,.29187676
145996,1,student,0,5827,.87976003
145997,0,student,0,4992,.86729068
145998,1,employed,1,17549,.78978384
145999,1,employed,0,137322,.41386348
146000,0,student,0,0,.56236768
146001,1,retired,1,7296,0
146002,1,unemployed,0,13499,0
146003,1,employed,1,13669,.98574495
146004,1,employed,1,6019,.5246582
146005,1,employed,1,88269,.13878277
146006,0,unemployed,0,0,.77910197
146007,1,retired,1,9515,0
146008,1,unemployed,1,0,.60387141
146009,1,employed,0,26014,.79355556
146010,1,student,0,0,.29525867
146011,1,student,0,5437,.052351229
146012,1,employed,1,37400,.039147977
146013,1,employed,1,9688,.6564092
146014,1,employed,1,16379,.74787796
146015,1,employed,0,6862,.59957033
146016,1,employed,1,8894,.0091627007
146017,1,student,0,11896,.74388999
146018,1,retired,0,7196,0
146019,1,unemployed,1,0,0
146020,1,retired,0,20530,.2204645
146021,1,employed,0,18202,.74733025
146022,1,employed,1,34977,.96339357
146023,0,employed,1,5860,.85479212
146024,1,employed,0,29736,0
146025,1,employed,1,15081,.62000412
146026,1,employed,1,8716,.22448348
146027,1,employed,0,7084,.53390104
146028,1,student,0,10283,.74636865
146029,1,employed,0,10859,.76657623
146030,1,employed,1,19062,0
146031,0,employed,1,18101,.65922046
146032,0,employed,1,8285,.67510122
146033,1,unemployed,0,0,.14782511
146034,1,employed,1,104227,.28698447
146035,1,student,0,0,.83329445
146036,1,employed,0,7452,.96043336
146037,1,student,0,0,.24822764
146038,1,employed,1,20668,.61229002
146039,1,employed,0,25668,.43184236
146040,0,employed,1,10169,.39369985
146041,1,employed,1,9585,.57991403
146042,1,employed,1,47381,.18508495
146043,1,employed,0,35021,.60154617
146044,1,unemployed,1,26488,.60946286
146045,0,retired,1,2739,.03060158
146046,0,student,0,5408,.81458223
146047,1,employed,1,18521,.15908353
146048,0,employed,1,16857,.99618173
146049,1,retired,0,25610,0
146050,0,employed,1,9946,0
146051,0,employed,0,6221,.66686755
146052,1,retired,1,6221,0
146053,1,student,0,12688,.11629228
146054,1,student,0,0,.73951769
146055,0,employed,0,7906,0
146056,0,retired,1,31765,.11738086
146057,1,student,0,0,.28454143
146058,0,employed,0,15908,.70909959
146059,1,employed,0,15837,.83550698
146060,1,retired,1,11534,.31122774
146061,0,employed,1,17976,.58257896
146062,1,employed,1,20494,.33532333
146063,0,unemployed,1,0,0
146064,1,employed,0,9988,.72973841
146065,1,retired,0,6313,.24032994
146066,0,employed,1,7253,.58681118
146067,1,employed,1,9443,.75483
146068,0,employed,1,55601,.57836401
146069,1,employed,1,5863,.9713273
146070,0,unemployed,0,6915,.63429439
146071,1,employed,1,20469,.71919155
146072,1,employed,1,42555,.90797591
146073,1,retired,0,3071,.29940885
146074,1,employed,0,7337,.48705357
146075,1,employed,0,11494,.53245836
146076,0,student,0,0,.80584759
146077,1,employed,1,11295,.8732152
146078,1,employed,1,6714,.86882061
146079,1,employed,1,8392,.055872235
146080,1,employed,1,28189,0
146081,0,employed,0,6638,.62229538
146082,1,employed,0,16827,.61075795
146083,1,employed,0,31110,.66350579
146084,0,unemployed,1,0,.67963481
146085,0,employed,1,48883,.59901512
146086,1,employed,1,8080,0
146087,1,employed,1,7155,.53783101
146088,1,employed,1,9961,.45205989
146089,1,unemployed,1,0,.46722001
146090,1,employed,1,5889,.15965421
146091,1,employed,1,11220,.66595733
146092,0,student,0,0,.097306997
146093,1,student,0,3853,.96875477
146094,1,employed,1,13902,.53739572
146095,1,employed,0,58862,.32022724
146096,0,unemployed,1,6939,.34079283
146097,1,retired,0,5804,.050331056
146098,1,employed,1,11746,.71851337
146099,1,employed,1,7163,.74709761
146100,1,retired,0,11637,0
146101,1,employed,0,7394,.61096776
146102,1,employed,1,11119,.64182848
146103,1,employed,1,22109,0
146104,0,employed,1,48716,.61187959
146105,1,student,0,9734,.74729306
146106,1,employed,1,106831,0
146107,0,student,0,0,.97723097
146108,1,employed,0,7301,.045420438
146109,1,employed,1,9253,.51414078
146110,0,employed,0,8901,.68634337
146111,1,employed,0,10984,.066247776
146112,1,employed,1,21377,.58039922
146113,0,unemployed,0,5699,.12089072
146114,1,employed,0,23733,.57410747
146115,1,employed,1,9856,0
146116,0,unemployed,1,8665,.57735014
146117,1,employed,0,20511,.062672645
146118,1,student,0,7297,.72767514
146119,1,employed,1,11527,.087112986
146120,1,employed,1,12489,.12033293
146121,1,employed,1,6386,.2942718
146122,1,employed,1,5955,.97379714
146123,1,employed,1,6741,.85712564
146124,0,employed,1,4647,0
146125,1,employed,1,10697,.58029652
146126,0,employed,1,9163,0
146127,1,student,0,0,.16093613
146128,1,employed,1,12602,0
146129,1,employed,1,24718,.3475112
146130,1,employed,0,23935,.5534901
146131,0,employed,1,15744,.57884449
146132,1,student,0,0,.73164475
146133,1,employed,1,7769,.62354064
146134,0,employed,1,20356,.70252973
146135,1,retired,1,7609,.2052594
146136,0,retired,0,6104,.33117786
146137,1,employed,1,7610,.76670748
146138,1,retired,0,9489,.27581361
146139,1,employed,1,12075,.48672247
146140,1,employed,0,11611,.72411996
146141,1,employed,1,53169,0
146142,1,unemployed,1,0,.73325264
146143,1,employed,1,16891,.65686309
146144,1,employed,1,13626,.53618854
146145,1,student,0,0,.29512388
146146,0,employed,1,7232,.29492173
146147,1,employed,1,6623,.12072088
146148,1,employed,0,10701,.83703798
146149,0,employed,1,15474,0
146150,1,unemployed,1,19169,0
146151,1,student,0,0,.87639964
146152,1,employed,1,18003,.1607556
146153,0,retired,1,12302,.23026578
146154,1,employed,1,13710,0
146155,1,employed,1,26654,.46371311
146156,1,employed,1,100761,0
146157,0,unemployed,0,0,0
146158,0,retired,0,3091,.17877758
146159,1,employed,1,6362,.61429703
146160,0,employed,0,19881,.53240478
146161,1,employed,1,11551,0
146162,1,employed,1,6030,.98350209
146163,1,unemployed,1,0,.34302136
146164,1,retired,0,18280,0
146165,0,employed,1,19705,.70554519
146166,1,employed,1,20941,.63973606
146167,0,employed,1,16971,.71089655
146168,1,employed,1,9575,.60465002
146169,1,employed,0,6881,.031251084
146170,1,student,0,0,.047025643
146171,0,student,0,0,.87753439
146172,0,unemployed,1,81391,.56089073
146173,1,employed,1,63857,.17809798
146174,0,employed,1,14101,.66293532
146175,0,employed,0,14886,.94661939
146176,1,retired,0,15021,.29735029
146177,0,unemployed,0,0,.35112655
146178,1,retired,1,24638,.10938603
146179,0,employed,1,9285,.50266463
146180,1,employed,1,16507,.14404917
146181,0,retired,0,4692,0
146182,1,employed,1,18248,0
146183,1,employed,1,6144,.091460794
146184,1,employed,1,15537,.91333181
146185,1,unemployed,1,0,.59711385
146186,0,retired,0,6809,.17288403
146187,1,employed,1,12002,.017787367
146188,1,employed,1,10737,.77674335
146189,1,retired,1,6204,.23420823
146190,1,employed,1,5765,.51218981
146191,0,student,0,0,.96119219
146192,1,retired,1,12431,.066849023
146193,1,unemployed,0,7007,.53325635
146194,1,employed,1,9749,.36778766
146195,1,employed,1,7812,.11117251
146196,0,unemployed,1,13871,.60931361
146197,1,employed,1,65911,.63081324
146198,1,student,0,26509,.84274834
146199,0,employed,0,11431,.0025454452
146200,1,unemployed,1,7117,.68908119
146201,1,employed,1,9867,.76243609
146202,1,unemployed,1,7806,.43108001
146203,1,unemployed,1,21978,.50467509
146204,1,employed,1,16771,.89153224
146205,1,student,0,0,.89410228
146206,1,student,0,4957,.87176251
146207,1,employed,0,13617,0
146208,0,employed,1,9464,.022752251
146209,1,employed,1,10377,.82016587
146210,1,employed,1,21474,.66544574
146211,0,unemployed,1,0,.39889383
146212,0,employed,1,5600,.59107608
146213,1,employed,1,13157,0
146214,0,employed,1,6974,.008013661
146215,1,student,0,0,.98752505
146216,1,student,0,0,.84918094
146217,0,employed,1,8166,.77433538
146218,0,retired,0,9667,.15919814
146219,0,employed,1,11759,.62732905
146220,1,employed,1,9720,.65288937
146221,1,retired,1,6838,.20765488
146222,1,employed,0,8770,.52382666
146223,1,employed,1,7367,.73616737
146224,1,employed,1,10380,.5115093
146225,1,employed,1,7095,.68184227
146226,1,employed,1,5650,.60851121
146227,1,employed,1,15595,.46520698
146228,0,employed,1,10495,0
146229,1,student,0,0,.87900788
146230,1,unemployed,0,0,.24375311
146231,1,unemployed,0,12576,.84133238
146232,1,employed,0,9387,0
146233,1,student,0,0,.85420567
146234,1,employed,0,10296,0
146235,0,student,0,0,.90663183
146236,1,student,0,4441,.94681758
146237,0,employed,1,17452,.76961446
146238,1,student,0,0,.97532874
146239,1,student,0,0,.26380837
146240,1,employed,1,27670,.67821234
146241,1,student,1,3873,.9069373
146242,1,employed,1,9513,.77626741
146243,1,employed,0,23191,0
146244,1,employed,0,6128,0
146245,0,retired,1,1125,.31136113
146246,1,student,0,0,.97434402
146247,1,employed,1,9556,0
146248,1,employed,0,13079,.81917161
146249,1,employed,1,33790,.48911238
146250,1,unemployed,1,0,.80929732
146251,0,employed,0,11417,.74426991
146252,1,employed,1,38811,.3663359
146253,1,employed,1,13608,0
146254,1,student,0,0,.845851
146255,1,employed,0,9948,.44123456
146256,1,student,0,0,.42455244
146257,1,employed,0,31487,0
146258,1,retired,0,13518,.25325125
146259,1,employed,1,8758,.80027324
146260,1,student,0,26421,.29436183
146261,1,student,0,0,.74846578
146262,1,employed,1,6264,0
146263,1,student,0,0,.85722232
146264,1,unemployed,1,0,.64644134
146265,1,retired,1,44261,.24785753
146266,1,employed,1,46484,.68531966
146267,1,employed,0,8666,.97248697
146268,0,student,0,0,.7449789
146269,1,retired,0,5252,.20979598
146270,1,employed,0,12415,.3077099
146271,0,employed,1,7177,0
146272,1,retired,1,28957,.052294962
146273,1,employed,1,12424,.63798434
146274,1,employed,1,16824,.30374977
146275,0,employed,1,53352,0
146276,1,employed,1,28636,.17445113
146277,0,employed,1,7537,.94720775
146278,1,employed,1,11884,.46307859
146279,0,student,0,0,.22526954
146280,1,employed,0,18381,.11005013
146281,1,employed,0,19247,.34217289
146282,0,unemployed,1,0,.54646516
146283,0,unemployed,1,0,.10048298
146284,1,unemployed,1,4283,0
146285,1,employed,1,12672,.66296679
146286,1,unemployed,1,17698,.1870756
146287,1,employed,0,32904,.51619166
146288,1,retired,1,4372,.20009001
146289,1,retired,1,3394,.27456871
146290,1,employed,1,8297,.7972852
146291,1,retired,1,15944,0
146292,1,employed,0,9142,.69068962
146293,1,employed,1,39836,.55221975
146294,0,employed,1,6523,0
146295,0,employed,0,6659,.76113909
146296,1,unemployed,1,0,0
146297,1,unemployed,0,0,0
146298,1,employed,1,12792,.61750448
146299,1,retired,1,6067,.2864286
146300,1,employed,1,7276,.5877831
146301,1,student,0,0,.13816071
146302,1,unemployed,1,19335,.54646826
146303,1,employed,1,6840,.72710735
146304,1,employed,1,8252,0
146305,0,retired,0,4758,.24315791
146306,1,employed,1,35435,0
146307,1,employed,0,18436,.52396333
146308,0,student,0,0,.29528016
146309,1,student,0,61181,.99627066
146310,1,employed,0,8248,.60859489
146311,1,retired,1,10316,.27900872
146312,1,unemployed,1,0,.043715894
146313,1,employed,1,13323,.6339947
146314,1,employed,0,10357,.86866969
146315,0,employed,1,32548,.63609529
146316,1,employed,1,12839,.10592774
146317,1,employed,1,7648,.32583928
146318,0,unemployed,0,30367,.25751278
146319,1,employed,1,37729,.15383501
146320,1,employed,1,7218,.92765111
146321,1,employed,1,30216,0
146322,1,retired,1,5258,.34152925
146323,1,employed,0,29627,.45425326
146324,1,unemployed,1,0,.60664111
